opportunity_id,vertical,use_case_id,technology_id,priority_score,evidence_count,nace_codes,expected_nace_code_count,denominator_method,vertical_mapping_status,vertical_mapping_quality,vertical_statistical_scope,vertical_mapping_limitation,technology_proxy,technology_mapping_status,demand_scenario,assumption_status,currency,annual_value_method,geography_level,geography_id,geography_label,expected_country_count,selected_market_enterprise_base,addressable_enterprise_base,country_size_cells,countries_with_source_data,nace_country_cells_with_source_data,invalid_enterprise_input_cells,invalid_adoption_input_cells,adoption_basis,adoption_proxy_reason,low_annual_value_eur,central_annual_value_eur,high_annual_value_eur,public_employment_persons,general_public_services_expenditure_eur,defence_expenditure_eur,linked_ted_notice_count,country_coverage_ratio,country_coverage_status,expected_nace_country_cells,nace_component_coverage_ratio,nace_component_coverage_status,low_annual_potential_eur,central_annual_potential_eur,high_annual_potential_eur,market_potential_status,validation_status,market_scope,interpretation_note
Public/Gov sector | compliance-monitoring | cybersecurity-platform,Public/Gov sector,compliance-monitoring,cybersecurity-platform,81.7,7,O,1,public_buyer_count,mapped_public_buyer_denominator,alternative_public_buyer_denominator,"Public administration and defence; compulsory social security, with NACE O employment and COFOG expenditure as context","NACE O is outside SBS. The calculation uses deduplicated opportunity-linked TED buyers as an observed procurement-active lower bound, not the total public-authority population.",public_procurement_evidence,not_required_public_buyer_method,active_public_procurement,not_approved,,scenario_specific,country,HR,HR,1,1.0,1.0,1,1,1,0,0,observed_opportunity_linked_ted_buyers,Observed procurement-active buyer lower bound. NACE O employment and COFOG expenditure are context only and are not multiplied into market size.,,,,116880.0,4756300000.0,1259700000.0,1.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,CZ,CZ,1,34.0,13.332,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,DE,DE,1,142.0,55.2098,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,DK,DK,1,12.0,7.6424,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,EE,EE,1,10.0,3.508,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,ES,ES,1,52.0,17.2936,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,FI,FI,1,14.0,8.311,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,FR,FR,1,46.0,16.0766,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,HR,HR,1,7.0,1.7850000000000001,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,IT,IT,1,48.0,13.767,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,LT,LT,1,14.0,4.4643,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,LU,LU,1,2.0,0.8736,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Natural Resources | environmental-emissions-monitoring | machine-learning,Natural Resources,environmental-emissions-monitoring,machine-learning,31.4,1,B,1,sbs_enterprise_count,mapped,narrow_proxy,Mining and quarrying,"Does not cover agriculture, forestry, fishing or the full natural-resources value chain.",ai,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,LV,LV,1,19.0,4.3044,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
